Награда — 1993 — Премия Ассоциации кинокритиков Лос-Анджелеса — New Generation Award — фильм «Что гложет Гилберта Грейпа»
Награда — 1993 — Премия Ассоциации кинокритиков Чикаго — Самый многообещающий юный актёр — фильм «Что гложет Гилберта Грейпа»
Награда — 1994 — Премия Национального совета кинокритиков США — лучшая мужская роль второго плана — фильм «Что гложет Гилберта Грейпа»
Награда — 1997 — Премия Серебряный медведь за лучшую мужскую роль — фильм «Ромео + Джульетта»
Награда — 1998 — Премия канала MTV — лучшая мужская роль — фильм «Титаник»
Награда — 2005 — Премия канала MTV — лучшая мужская роль — фильм «Авиатор»
Награда — 2005 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Авиатор»
Награда — 2013 — Премия Национального совета кинокритиков США — лучшая мужская роль второго плана — фильм «Джанго освобождённый»
Награда — 2014 — Премия Национального совета кинокритиков США — Spotlight Award за продолжительное сотрудничество с Мартином Скорсезе
Награда — 2014 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — фильм «Волк с Уолл-стрит»
Награда — 2014 — Премия Австралийской киноакадемии — лучшая мужская роль — фильм «Великий Гэтсби»
Награда — 2016 — Премия Гильдии киноактёров США — лучшая мужская роль — фильм «Выживший»
Награда — 2016 — Премия BAFTA — лучшая мужская роль — фильм «Выживший»
Награда — 2016 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Выживший»
Награда — 2016 — Премия Оскар — Лучшая мужская роль — фильм «Выживший»
Номинация — 1994 — Премия Оскар — лучшая мужская роль второго плана — фильм «Что гложет Гилберта Грейпа»
Номинация — 1994 — Премия Золотой глобус — лучшая мужская роль второго плана — фильм «Что гложет Гилберта Грейпа»
Номинация — 1997 — Премия канала MTV — лучший поцелуй — фильм «Ромео + Джульетта»
Номинация — 1997 — Премия канала MTV — лучшая мужская роль — фильм «Ромео + Джульетта»
Номинация — 1998 — Премия канала MTV — лучший экранный дуэт — фильм «Титаник»
Номинация — 1998 — Премия канала MTV — лучший поцелуй — фильм «Титаник»
Номинация — 1998 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Титаник»
Номинация — 2003 — Премия канала MTV — лучший поцелуй — фильм «Банды Нью-Йорка»
Номинация — 2003 — Премия канала MTV — лучшая мужская роль — фильм «Поймай меня, если сможешь»
Номинация — 2003 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Поймай меня, если сможешь»
Номинация — 2005 — Премия Оскар — лучшая мужская роль — фильм «Авиатор»
Номинация — 2005 — Премия BAFTA — лучшая мужская роль — фильм «Авиатор»
Номинация — 2005 — Премия Гильдии киноактёров США — лучшая мужская роль — фильм «Авиатор»
Номинация — 2007 — Премия Оскар — лучшая мужская роль — фильм «Кровавый алмаз»
Номинация — 2007 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Отступники»
Номинация — 2007 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Кровавый алмаз»
Номинация — 2007 — Премия BAFTA — лучшая мужская роль — фильм «Отступники»
Номинация — 2007 — Премия Гильдии киноактёров США — лучшая мужская роль — фильм «Кровавый алмаз»
Номинация — 2007 — Премия Гильдии киноактёров США — лучшая мужская роль второго плана — фильм «Отступники»
Номинация — 2009 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Дорога перемен»
Номинация — 2012 — Премия Золотой глобус — лучшая мужская роль драма — фильм «Дж. Эдгар»
Номинация — 2012 — Премия Гильдии киноактёров США — лучшая мужская роль — фильм «Дж. Эдгар»
Номинация — 2012 — Премия Австралийской киноакадемии — лучшая мужская роль — фильм «Дж. Эдгар»
Номинация — 2013 — Премия Золотой глобус — лучшая мужская роль второго плана — фильм «Джанго освобождённый»
Номинация — 2014 — Премия BAFTA — лучшая мужская роль — фильм «Волк с Уолл-стрит»
Номинация — 2014 — Премия Оскар — лучшая мужская роль — фильм «Волк с Уолл-стрит»
Номинация — 2014 — Премия Оскар — лучший фильм за продюсирование фильма «Волк с Уолл-стрит»
Номинация — 2015 — Прайм-таймовая премия «Эмми» — Лучший документальный фильм за продюсирование фильма «Вирунга»
Номинация — 2016 — Премия Crystal Award — за вклад в защиту окружающей среды
Номинация — 2020 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — фильм «Однажды в Голливуде»
Номинация — 2020 — Премия BAFTA — лучшая мужская роль — фильм «Однажды в Голливуде»
Номинация — 2020 — Премия Гильдии киноактёров США — лучшая мужская роль — фильм «Однажды в Голливуде»
Номинация — 2020 — Премия Оскар — лучшая мужская роль — фильм «Однажды в Голливуде»
Номинация — 2022 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — фильм «Не смотрите наверх»
Номинация — 2022 — Премия BAFTA — лучшая мужская роль — фильм «Не смотрите наверх»
